State,City,Locality,Property_Type,BHK,Size_in_SqFt,Furnished_Status,Floor_No,Total_Floors,Security,Amenities,Facing,Owner_Type,Availability_Status,Year_Built,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Price_in_Lakhs,Price_per_SqFt,Age_of_Property,School_Density_Score,Future_Price_5Y,Good_Investment
2,6,43,2,-0.6902951103933608,-1.6294243357751308,0,1.5672779303583644,0.7496289019682172,1,2,2,0,1,2005,-0.8805317479775165,1.3529458258005227,1.1243106746706277,0.43778806660434655,102.32999738532408,-1.0760982287815108,0.19624248730749919,-0.8805317479775167,150.3563382571273,1
4,1,19,3,0.020250551359970066,1.2401906590072156,0,0.6451056315978899,-0.01823681067528291,1,2,4,2,0,2006,-1.2315509817736165,-0.7544464262252134,0.7345340497198121,1.3451208471314897,644.0463443911584,-1.1265480587578465,0.09550199074307457,-1.2315509817736165,946.3153765743316,1
0,5,43,2,0.020250551359970066,1.3077749861718242,1,-0.6459355866667744,1.5174946146117172,0,1,4,1,0,2007,-0.17849328038531673,0.650481741791944,-1.6041256999850817,-1.3768774944499398,1375.852072157704,1.245273437825204,-0.005238505821350039,-0.17849328038531678,2021.5780791447748,0
3,1,3,2,0.020250551359970066,-0.8471551696284543,2,-1.6603251153032963,0.8456121160486547,0,1,4,2,1,2011,1.5766028885951828,0.650481741791944,-0.04501920018181918,-1.3768774944499398,342.9285870140061,-0.3008738347713927,-0.40820049207904846,1.5766028885951828,503.87460123703124,1
2,5,47,3,0.7307962131133009,0.00347515502955035,1,0.09180225234160522,-0.40216966699703294,1,0,4,1,0,2011,-0.17849328038531673,1.3529458258005227,-0.04501920018181918,1.3451208471314897,1023.299233773978,2.120294942450768,-0.40820049207904846,-0.17849328038531678,1503.5622951520334,0
3,2,22,3,-0.6902951103933608,-1.1679865158236653,0,1.1984090108541747,1.5174946146117172,0,1,0,0,0,2024,-1.5825702155697163,1.3529458258005227,1.5140872996214434,0.43778806660434655,405.1755643897064,1.3894139920314401,-1.7178269474165684,-1.5825702155697163,595.3358327910821,0
3,5,1,2,0.7307962131133009,1.6961906595316436,2,0.36845394196974757,0.46167925972690466,1,0,3,0,1,2020,-0.8805317479775165,1.3529458258005227,0.7345340497198121,1.3451208471314897,1226.9820238279035,0.3461565593253337,-1.3148649611588699,-0.8805317479775167,1802.839137339226,0
5,0,27,2,1.4413418748666318,-1.4950325127926332,1,1.290626240730222,0.3656960456464671,0,2,1,2,0,2016,0.5235451872068831,-0.7544464262252134,0.7345340497198121,0.43778806660434655,230.76885348825493,0.6916116189772621,-0.9119029749011716,0.523545187206883,339.0751556812387,0
5,1,17,3,0.7307962131133009,0.5837681710291207,0,-1.0148045061709643,0.1737296174855921,1,1,4,0,0,1993,1.225583654799083,-1.456910510233792,-1.214349075034266,-1.3768774944499398,787.564519879451,-0.00904979385831979,1.4051284460805944,1.2255836547990828,1157.1906613503895,0
0,4,28,3,1.4413418748666318,-1.6775878792717485,1,-0.00041497753444222926,1.5174946146117172,0,1,4,2,1,1994,-0.17849328038531673,-1.456910510233792,1.1243106746706277,1.3451208471314897,152.42051005712665,0.34114621155255725,1.3043879495161699,-0.17849328038531678,223.95573490711303,0
4,2,7,1,-1.4008407721466916,-1.3948212690657997,2,0.9217573212260323,-0.01823681067528291,1,2,1,2,1,2014,-0.5295125141814166,-0.05198234221663471,-0.8245724500834505,0.43778806660434655,197.3663275583941,-0.3333715690554805,-0.7104219817723223,-0.5295125141814166,289.99588649645415,0
3,0,11,2,-1.4008407721466916,1.5617988365491462,2,0.18401948221765269,1.6134778286921547,1,0,4,2,1,2020,-0.8805317479775165,-0.7544464262252134,1.5140872996214434,1.3451208471314897,850.8572790819368,-0.6783196564172969,-1.3148649611588699,-0.8805317479775167,1250.1884895047435,0
2,6,16,2,1.4413418748666318,0.00347515502955035,2,-0.8303700464188692,-1.0740521655600954,0,2,3,2,1,2003,1.5766028885951828,0.650481741791944,0.34475742476899646,-1.3768774944499398,779.7030844729685,0.8315650567037232,0.3977234804363484,1.5766028885951828,1145.6396335836953,0
1,1,1,1,1.4413418748666318,-1.6861330240856645,2,-0.2770666671625846,0.7496289019682172,0,1,2,1,0,2019,1.225583654799083,-0.05198234221663471,1.5140872996214434,1.3451208471314897,146.7162238352606,0.2686290283179214,-1.2141244645944453,1.2255836547990828,215.57426700322185,0
3,3,31,2,0.7307962131133009,1.7093967924258775,2,1.475060700482317,1.0375785442095298,1,0,1,1,0,2001,0.5235451872068831,0.650481741791944,1.5140872996214434,-1.3768774944499398,688.6534238003878,-1.2576492230549023,0.5992044735651976,0.523545187206883,1011.8578107743596,1
3,3,14,0,1.4413418748666318,-1.5797071295850738,1,-0.6459355866667744,-0.8820857373992205,0,1,0,0,1,2016,0.5235451872068831,0.650481741791944,0.7345340497198121,-1.3768774944499398,163.68966172710364,-0.052061985305751124,-0.9119029749011716,0.523545187206883,240.51381585752785,0
0,4,18,2,-0.6902951103933608,0.2761429577281436,2,-1.1992389659230591,-2.0338843063644707,0,0,1,1,1,2013,0.874564421002983,1.3529458258005227,1.1243106746706277,-1.3768774944499398,550.4070287194875,-0.7078439627471267,-0.6096814852078977,0.874564421002983,808.7285009656072,1
4,5,37,1,-1.4008407721466916,-1.0965180319254584,2,-0.369283897038632,-1.553968235962283,1,2,3,0,0,2019,1.5766028885951828,0.650481741791944,-1.214349075034266,0.43778806660434655,327.8023960944663,0.23982590480650215,-1.2141244645944453,1.5766028885951828,481.6492642239142,0
1,4,32,0,-1.4008407721466916,0.5472570977332977,0,1.1984090108541747,0.46167925972690466,0,0,0,0,0,2007,-1.5825702155697163,0.650481741791944,-0.04501920018181918,0.43778806660434655,624.4049747052752,-0.6543107175672691,-0.005238505821350039,-1.5825702155697163,917.455760628055,0
5,3,19,3,1.4413418748666318,-0.5558434146085897,2,-1.7525423451793438,1.5174946146117172,1,0,2,2,0,2003,-0.5295125141814166,-0.7544464262252134,-0.8245724500834505,-0.4695447139227967,320.88521715450486,-1.0027256076465203,0.3977234804363484,-0.5295125141814166,471.48565899517916,1
5,6,21,1,0.020250551359970066,-1.3000478447660038,0,-0.8303700464188692,0.3656960456464671,0,1,4,2,1,2008,-0.17849328038531673,1.3529458258005227,-1.6041256999850817,0.43778806660434655,290.0257217629456,0.5751924853520557,-0.10597900238577465,-0.17849328038531678,426.1429359804809,0
2,2,41,1,0.020250551359970066,0.6101804368175884,0,-0.00041497753444222926,-1.6499514500427206,0,1,1,2,1,2011,-0.17849328038531673,1.3529458258005227,0.34475742476899646,-0.4695447139227967,883.5285036725676,0.3559759060328748,-0.40820049207904846,-0.17849328038531678,1298.193237099196,0
1,2,31,3,1.4413418748666318,1.3528312042815633,0,-0.00041497753444222926,1.3255281864508421,1,1,0,2,1,2015,-1.5825702155697163,-0.05198234221663471,1.5140872996214434,1.3451208471314897,1501.1805016912058,1.5951354689686743,-0.8111624783367469,-1.5825702155697163,2205.726659479599,0
5,1,12,1,-0.6902951103933608,-0.20316198319787362,1,1.3828434706062696,0.7496289019682172,1,2,1,2,1,1996,-0.8805317479775165,1.3529458258005227,-1.214349075034266,-1.3768774944499398,338.1959478270164,-1.3149643811510396,1.1029069563873206,-0.8805317479775167,496.9208016022234,1
2,2,19,2,0.020250551359970066,-0.48049077397678475,1,1.5672779303583644,0.8456121160486547,0,1,2,2,0,2017,-1.2315509817736165,-1.456910510233792,1.5140872996214434,0.43778806660434655,616.5325779216364,0.9099602085220417,-1.012643471465596,-1.2315509817736165,905.8886270021445,0
4,1,35,3,1.4413418748666318,0.00347515502955035,0,0.5528884017218425,-0.21020323883615794,0,1,1,1,1,1994,0.5235451872068831,-0.7544464262252134,1.1243106746706277,-1.3768774944499398,524.231502014846,-0.5199910504744798,1.3043879495161699,0.523545187206883,770.2680646534493,1
2,1,12,1,-0.6902951103933608,1.157846536254934,1,-0.7381528165428218,-1.0740521655600954,0,2,0,0,1,2007,-0.17849328038531673,-0.05198234221663471,1.5140872996214434,-0.4695447139227967,680.6572564872589,-0.9464842558561624,-0.005238505821350039,-0.17849328038531678,1000.1088176343889,1
5,1,38,3,-0.6902951103933608,0.00347515502955035,2,0.9217573212260323,0.3656960456464671,1,1,3,0,0,2003,-0.8805317479775165,-1.456910510233792,-0.04501920018181918,0.43778806660434655,945.4642956344384,1.7085141683148548,0.3977234804363484,-0.8805317479775167,1389.1972351876166,0
0,3,10,3,0.7307962131133009,-0.5154481845791685,1,0.7373228614739374,-0.01823681067528291,0,0,0,2,1,2012,0.874564421002983,0.650481741791944,-1.214349075034266,0.43778806660434655,348.34891622815604,-0.8678699738724046,-0.508940988643473,0.874564421002983,511.838843136881,1
0,3,12,3,-0.6902951103933608,-0.3088110463517445,2,0.6451056315978899,0.1737296174855921,1,0,1,1,0,2003,-1.5825702155697163,-1.456910510233792,0.34475742476899646,0.43778806660434655,315.1797302958288,-1.3442047916069237,0.3977234804363484,-1.5825702155697163,463.102426961913,1
0,5,28,0,0.020250551359970066,1.4227460254863307,2,-0.09263220741048968,1.1335617582899673,0,2,2,2,1,2021,-1.5825702155697163,-0.05198234221663471,0.7345340497198121,0.43778806660434655,1301.4064273350375,0.8618053428957294,-1.4156054577232946,-1.5825702155697163,1912.1930030113504,0
5,0,41,1,0.020250551359970066,0.05396919256632688,1,-1.383673425675154,-0.49815288107747047,0,0,4,1,0,1994,0.1725259534107832,1.3529458258005227,-0.8245724500834505,-1.3768774944499398,461.5727171862253,-0.9072545645141976,1.3043879495161699,0.17252595341078328,678.2017528465869,1
0,1,11,0,1.4413418748666318,-0.9147394967930629,1,-1.383673425675154,-0.40216966699703294,0,1,4,1,0,2011,-1.5825702155697163,-0.7544464262252134,0.34475742476899646,0.43778806660434655,448.1178827092964,0.8298134880444136,-0.40820049207904846,-1.5825702155697163,658.4321867809387,0
1,1,23,1,1.4413418748666318,-0.9341602804610539,0,0.6451056315978899,0.0777464034051546,0,0,2,0,0,2017,-0.5295125141814166,-0.05198234221663471,0.34475742476899646,-0.4695447139227967,236.47774371353813,-1.082968008277979,-1.012643471465596,-0.5295125141814166,347.4633883766164,1
4,0,27,2,-0.6902951103933608,-1.15788770831631,1,0.7373228614739374,0.46167925972690466,0,1,1,0,1,2001,0.1725259534107832,-1.456910510233792,1.1243106746706277,0.43778806660434655,306.24626942624525,0.21025848675330694,0.5992044735651976,0.17252595341078328,449.97624208323975,0
2,4,14,2,-1.4008407721466916,-1.6535061075234396,1,0.5528884017218425,0.9415953301290921,0,1,2,1,1,2007,-1.5825702155697163,-1.456910510233792,-1.6041256999850817,-0.4695447139227967,163.8516651563087,0.4268130677264584,-0.005238505821350039,-1.5825702155697163,240.75185204459675,0
2,1,22,2,0.7307962131133009,-0.4059149646916994,1,0.6451056315978899,0.0777464034051546,1,2,1,0,1,2020,1.225583654799083,-0.05198234221663471,-0.4347958251326348,-0.4695447139227967,350.18529792452546,-1.0076136342342021,-1.3148649611588699,1.2255836547990828,514.5370903230782,1
5,5,46,1,-1.4008407721466916,-0.08352995580304921,2,0.09180225234160522,-0.8820857373992205,1,0,0,1,1,2002,-0.5295125141814166,-0.05198234221663471,-1.6041256999850817,-1.3768774944499398,550.9367173121653,-0.2563986210634135,0.498463977000773,-0.5295125141814166,809.5067872867895,0
0,2,6,3,-0.6902951103933608,1.1493013914410177,2,-1.7525423451793438,-0.11422002475572042,0,2,3,1,1,2009,1.225583654799083,-0.05198234221663471,1.1243106746706277,0.43778806660434655,805.2952970896645,-0.5095531931004393,-0.20671949895019925,1.2255836547990828,1183.2429901288417,1
0,2,19,3,-0.6902951103933608,-0.8525929890554917,2,0.7373228614739374,0.0777464034051546,1,2,1,1,1,1996,1.225583654799083,1.3529458258005227,-1.214349075034266,-0.4695447139227967,338.48100671175445,-0.32737068684640913,1.1029069563873206,1.2255836547990828,497.3396466251102,1
3,6,1,0,-1.4008407721466916,0.8020577794573392,0,-0.4615011269146795,0.7496289019682172,1,2,4,0,0,2012,0.1725259534107832,-0.05198234221663471,1.1243106746706277,0.43778806660434655,610.3810197175867,-0.9357370766345202,-0.508940988643473,0.17252595341078328,896.8499698168649,0
4,6,49,0,0.7307962131133009,0.11378520626373909,0,-0.2770666671625846,0.6536456878877797,0,1,4,2,1,2023,0.5235451872068831,0.650481741791944,-0.8245724500834505,-1.3768774944499398,691.7718153627735,0.18857760878005916,-1.6170864508521439,0.523545187206883,1016.4397510514291,0
1,2,26,2,-1.4008407721466916,1.4763473884099858,0,0.5528884017218425,-0.11422002475572042,0,1,3,0,1,2021,-1.5825702155697163,-0.7544464262252134,1.1243106746706277,-1.3768774944499398,1328.9377232698926,0.887110092149345,-1.4156054577232946,-1.5825702155697163,1952.6455091191226,0
2,2,25,0,1.4413418748666318,-1.0506849824689997,2,-0.00041497753444222926,-0.49815288107747047,1,1,1,2,0,2010,-0.17849328038531673,-0.7544464262252134,0.34475742476899646,0.43778806660434655,557.6334061250076,2.468038559057745,-0.3074599955146239,-0.17849328038531678,819.346420181091,0
3,3,42,1,0.020250551359970066,-0.5232164980463648,1,0.46067117184579504,1.0375785442095298,1,1,3,0,0,1995,-0.8805317479775165,0.650481741791944,-1.6041256999850817,-0.4695447139227967,419.6956705568977,-0.35719048982921675,1.2036474529517454,-0.8805317479775167,616.6706324606531,1
3,5,46,1,1.4413418748666318,0.602412123350392,0,-0.6459355866667744,1.5174946146117172,1,0,0,0,1,2005,1.5766028885951828,-1.456910510233792,0.7345340497198121,1.3451208471314897,713.3647081712801,-0.33858366401024137,0.19624248730749919,1.5766028885951828,1048.1667947143005,1
5,0,35,0,0.020250551359970066,1.508197473625491,0,1.1984090108541747,0.8456121160486547,1,0,3,2,0,2024,1.5766028885951828,-1.456910510233792,0.7345340497198121,1.3451208471314897,759.1239326977387,-0.9261375117775096,-1.7178269474165684,1.5766028885951828,1115.4021080836214,1
2,6,29,0,-0.6902951103933608,0.07805096431463569,2,0.46067117184579504,-0.594136095157908,1,1,0,1,1,2009,0.1725259534107832,-1.456910510233792,0.34475742476899646,-1.3768774944499398,615.0667766072928,-0.14801164668561842,-0.20671949895019925,0.17252595341078328,903.7348839759691,1
5,3,11,0,0.7307962131133009,0.9348959397463975,0,-1.1070217360470116,-1.4579850218818455,1,1,4,2,0,2000,-0.5295125141814166,-1.456910510233792,-1.6041256999850817,-0.4695447139227967,841.5934802435379,-0.1823201996837487,0.6999449701296222,-0.5295125141814166,1236.5769297736567,1
1,3,21,0,-1.4008407721466916,0.7034001984239451,1,-1.383673425675154,1.1335617582899673,1,0,0,1,1,2021,1.225583654799083,1.3529458258005227,-0.04501920018181918,1.3451208471314897,437.2303432838117,-1.5462994726685326,-1.4156054577232946,1.2255836547990828,642.434819415807,0
3,0,33,2,0.7307962131133009,0.4198567568712768,2,-1.2914561957991066,-0.6901193092383455,0,2,1,1,0,2003,0.5235451872068831,0.650481741791944,-1.6041256999850817,-0.4695447139227967,860.8902833666543,0.5251133051875614,0.3977234804363484,0.523545187206883,1264.9302643949336,0
3,3,0,2,-1.4008407721466916,0.686309908796113,2,0.27623671209370015,0.2697128315660296,1,2,1,0,0,2013,-0.5295125141814166,-0.7544464262252134,-1.6041256999850817,0.43778806660434655,514.5618896553127,-1.2249354325367563,-0.6096814852078977,-0.5295125141814166,756.0602317218147,0
4,5,10,0,1.4413418748666318,-1.2161500593202828,1,0.9217573212260323,0.7496289019682172,0,1,1,0,1,2020,0.1725259534107832,0.650481741791944,0.34475742476899646,-1.3768774944499398,383.12120440336514,1.3612186892639015,-1.3148649611588699,0.17252595341078328,562.9307424472964,0
1,2,18,1,1.4413418748666318,0.24040871577904024,1,-0.5537183567907269,0.9415953301290921,0,2,1,0,1,2006,-1.2315509817736165,-0.7544464262252134,1.1243106746706277,0.43778806660434655,785.8823189952709,0.4533400305368973,0.09550199074307457,-1.2315509817736165,1154.7189563604459,0
3,1,17,2,-1.4008407721466916,0.00347515502955035,1,-0.00041497753444222926,-0.11422002475572042,0,1,2,0,0,2014,-0.8805317479775165,-1.456910510233792,-1.6041256999850817,0.43778806660434655,626.8940939055129,0.023138841756564343,-0.7104219817723223,-0.8805317479775167,921.1130933554663,0
1,0,1,1,0.7307962131133009,-0.434657724520326,0,-0.8303700464188692,0.7496289019682172,1,1,0,0,0,1998,0.5235451872068831,1.3529458258005227,-1.214349075034266,0.43778806660434655,631.9995367324399,0.9007415628238252,0.9014259632584715,0.523545187206883,928.6146638455672,0
2,2,6,3,-1.4008407721466916,1.6122928740859226,1,-0.00041497753444222926,0.5576624738073421,1,1,1,2,0,2011,-0.5295125141814166,-0.05198234221663471,-0.04501920018181918,-0.4695447139227967,1080.5610085989326,-0.016822900622508005,-0.40820049207904846,-0.5295125141814166,1587.6986286297386,0
0,2,14,1,-0.6902951103933608,-1.0926338751918603,2,-1.2914561957991066,-0.6901193092383455,0,0,3,2,0,2024,1.5766028885951828,-0.05198234221663471,1.1243106746706277,1.3451208471314897,239.43988409141124,-0.7220117247256466,-1.7178269474165684,1.5766028885951828,351.8157444012483,1
3,4,42,0,1.4413418748666318,1.0079180863380435,1,-0.8303700464188692,-1.4579850218818455,1,2,3,2,1,2006,0.5235451872068831,-1.456910510233792,-0.4347958251326348,0.43778806660434655,1296.114364952242,1.3873383427164203,0.09550199074307457,0.523545187206883,1904.4172271681318,0
4,0,13,3,-0.6902951103933608,-1.5587326832236437,2,-0.6459355866667744,0.8456121160486547,1,0,2,2,0,2017,1.225583654799083,-1.456910510233792,-0.04501920018181918,-1.3768774944499398,118.82374208398356,-1.0229908134227859,-1.012643471465596,1.2255836547990828,174.59106043443884,1
2,3,14,2,1.4413418748666318,-0.5698263788495432,2,-0.7381528165428218,-0.21020323883615794,0,2,0,0,0,1990,-0.17849328038531673,0.650481741791944,-0.04501920018181918,-0.4695447139227967,484.7186232679333,0.19730595073567067,1.7073499357738684,-0.17849328038531678,712.2106825154165,0
1,1,29,2,1.4413418748666318,-1.3419967374888644,0,-1.6603251153032963,1.1335617582899673,1,0,0,2,1,1998,-1.5825702155697163,1.3529458258005227,-0.8245724500834505,1.3451208471314897,191.6138197917373,-0.6059332170347538,0.9014259632584715,-1.5825702155697163,281.5435653228953,1
5,0,27,3,0.020250551359970066,0.00347515502955035,1,1.3828434706062696,0.7496289019682172,0,0,0,2,1,2002,-0.17849328038531673,1.3529458258005227,0.34475742476899646,0.43778806660434655,884.7924038488644,1.3875333958632283,0.498463977000773,-0.17849328038531678,1300.0503211145015,0
2,3,23,1,-0.6902951103933608,1.6915296714513257,0,1.475060700482317,1.0375785442095298,0,1,2,1,1,2021,0.1725259534107832,0.650481741791944,-0.04501920018181918,-1.3768774944499398,1120.126474491591,0.03321820595211294,-1.4156054577232946,0.17252595341078328,1645.8332785374942,0
3,2,17,2,-0.6902951103933608,-0.43854188125392424,1,-0.2770666671625846,-0.594136095157908,0,1,0,0,1,2017,-1.2315509817736165,1.3529458258005227,-1.214349075034266,0.43778806660434655,636.996880191582,0.9434608937734987,-1.012643471465596,-1.2315509817736165,935.9574008994975,0
1,1,39,0,0.020250551359970066,0.7484564165336841,1,0.7373228614739374,1.0375785442095298,0,0,0,2,1,2020,0.874564421002983,1.3529458258005227,-0.4347958251326348,1.3451208471314897,597.0688428290941,-0.9446084838115982,-1.3148649611588699,0.874564421002983,877.2900145512747,1
0,3,20,3,0.7307962131133009,-0.7104328526057978,1,0.7373228614739374,-0.01823681067528291,0,2,1,2,1,1997,-1.2315509817736165,-0.05198234221663471,-0.4347958251326348,1.3451208471314897,332.05771368693826,-0.6696307115318519,1.002166459822896,-1.2315509817736165,487.9017218382342,1
2,5,0,0,-0.6902951103933608,-0.7710256976499297,1,0.18401948221765269,0.1737296174855921,0,2,0,2,0,1997,1.225583654799083,1.3529458258005227,0.7345340497198121,0.43778806660434655,411.094723969681,0.09690651285256195,1.002166459822896,1.2255836547990828,604.0330201529985,0
3,3,43,3,-1.4008407721466916,-1.080204573644346,1,1.659495160234412,0.9415953301290921,1,1,1,0,0,2023,-1.2315509817736165,-1.456910510233792,0.7345340497198121,0.43778806660434655,205.97614527491265,-1.1069210572379908,-1.6170864508521439,-1.2315509817736165,302.64653340346496,0
4,4,39,2,0.020250551359970066,-0.014391965945001346,2,-1.1992389659230591,1.3255281864508421,1,1,1,2,0,2012,-0.8805317479775165,-0.05198234221663471,1.5140872996214434,-0.4695447139227967,883.1191937497742,1.4176436660352434,-0.508940988643473,-0.8805317479775167,1297.5918265375228,0
5,2,33,1,-0.6902951103933608,1.6355978144875118,2,-0.4615011269146795,-0.978068951479658,1,2,0,1,1,1999,0.874564421002983,-1.456910510233792,-1.214349075034266,1.3451208471314897,998.839000674177,-0.28324016410586483,0.8006854666940468,0.874564421002983,1467.622187893423,1
1,3,47,3,0.7307962131133009,-0.3818331929433906,1,1.1061917809781272,0.3656960456464671,1,2,3,0,1,2014,0.1725259534107832,-1.456910510233792,0.34475742476899646,1.3451208471314897,443.4608244589477,-0.43804006205580087,-0.7104219817723223,0.17252595341078328,651.5894403384083,1
2,6,43,3,-0.6902951103933608,0.9838363145897348,2,-0.8303700464188692,1.0375785442095298,0,2,4,1,0,2022,-1.5825702155697163,0.650481741791944,-1.214349075034266,0.43778806660434655,688.6291662320314,-0.7874443238137246,-1.5163459542877191,-1.5825702155697163,1011.8221684480985,1
2,6,49,0,1.4413418748666318,-1.5393118995556527,0,0.36845394196974757,0.1737296174855921,0,1,3,0,0,1993,-0.5295125141814166,1.3529458258005227,1.5140872996214434,-1.3768774944499398,223.9089932116645,0.8503774350045653,1.4051284460805944,-0.5295125141814166,328.99577037391936,0
0,4,29,2,-1.4008407721466916,-0.17364239202252732,0,-1.568107885427249,-0.21020323883615794,0,2,0,2,1,1996,-0.17849328038531673,1.3529458258005227,-1.214349075034266,0.43778806660434655,658.3539300637251,0.5006284926980495,1.1029069563873206,-0.17849328038531678,967.3379139142553,0
0,5,10,0,0.020250551359970066,0.24895386059295627,0,0.9217573212260323,0.1737296174855921,0,1,0,0,1,2022,-0.8805317479775165,1.3529458258005227,0.34475742476899646,0.43778806660434655,789.5222042780937,0.45732400309409543,-1.5163459542877191,-0.8805317479775167,1160.0671420028286,0
4,2,0,2,1.4413418748666318,-1.2402318310685916,1,-1.2914561957991066,-2.0338843063644707,0,0,3,0,0,1991,-1.5825702155697163,1.3529458258005227,1.1243106746706277,1.3451208471314897,239.82909673178384,-0.3031210708713673,1.6066094392094437,-1.5825702155697163,352.38762546159325,1
5,0,1,0,0.7307962131133009,1.5703439813630622,1,-1.6603251153032963,-2.2258507345253458,1,0,0,0,0,2021,-0.8805317479775165,-0.05198234221663471,0.34475742476899646,-0.4695447139227967,816.6141475888187,-0.789319022285701,-1.4156054577232946,-0.8805317479775167,1199.874094964351,1
4,4,29,3,1.4413418748666318,-1.516783790500783,2,-0.5537183567907269,-0.978068951479658,0,0,1,1,0,1994,1.225583654799083,-0.7544464262252134,-0.8245724500834505,0.43778806660434655,194.66600596526308,0.18240042013632216,1.3043879495161699,1.2255836547990828,286.02822816327745,0
3,5,49,0,1.4413418748666318,0.01124346849674674,2,-0.18484943728653713,-0.978068951479658,1,2,2,0,0,2006,-1.2315509817736165,-1.456910510233792,-0.04501920018181918,-1.3768774944499398,804.812887204864,0.9491513617504009,0.09550199074307457,-1.2315509817736165,1182.5341717405786,0
3,0,39,1,0.7307962131133009,1.6666710683562973,2,1.0139745511020797,-0.11422002475572042,1,1,0,2,0,2001,-1.5825702155697163,-0.7544464262252134,-0.4347958251326348,-1.3768774944499398,1585.974243260877,1.4473449465660246,0.5992044735651976,-1.5825702155697163,2330.3164847048406,0
4,6,40,2,1.4413418748666318,-1.002521438972382,0,-0.6459355866667744,-0.30618645291659546,0,2,0,0,1,2001,0.5235451872068831,-0.7544464262252134,-1.6041256999850817,0.43778806660434655,291.8027524964928,-0.40430123466333856,0.5992044735651976,0.523545187206883,428.75397713061835,1
5,6,36,2,0.020250551359970066,0.6536829922338881,0,0.5528884017218425,1.1335617582899673,1,1,3,0,0,2024,0.5235451872068831,-0.7544464262252134,-0.04501920018181918,-1.3768774944499398,956.4850473586206,0.5961701207101266,-1.7178269474165684,0.523545187206883,1405.3903351233994,0
4,0,25,3,-0.6902951103933608,-1.1780853233310205,0,-0.7381528165428218,-1.9379010922840332,1,2,1,2,0,2010,-0.17849328038531673,-0.05198234221663471,-0.04501920018181918,-1.3768774944499398,293.8920938701011,0.13829969117327842,-0.3074599955146239,-0.17849328038531678,431.8239050728809,0
5,4,25,2,1.4413418748666318,1.1003610165976805,0,-0.18484943728653713,-0.7861025233187829,0,0,3,2,1,2010,-1.2315509817736165,-0.7544464262252134,0.7345340497198121,0.43778806660434655,1064.4251607411843,0.44152798094667606,-0.3074599955146239,-1.2315509817736165,1563.9897743293757,0
5,6,46,1,0.020250551359970066,-0.9636798716364001,2,-1.0148045061709643,0.3656960456464671,0,1,3,1,0,1991,-1.5825702155697163,-0.05198234221663471,0.7345340497198121,-1.3768774944499398,385.4975570628333,0.39911587585788894,1.6066094392094437,-1.5825702155697163,566.4223841302313,0
1,2,42,0,-0.6902951103933608,-1.0646679467099531,1,0.09180225234160522,-1.0740521655600954,0,2,0,2,1,2010,-0.17849328038531673,0.650481741791944,-1.214349075034266,-1.3768774944499398,257.1757609665884,-0.6022588406432599,-0.3074599955146239,-0.17849328038531678,377.87556626061405,1
5,1,31,3,-0.6902951103933608,-1.4857105366319976,1,0.36845394196974757,0.9415953301290921,1,1,1,2,1,2004,1.5766028885951828,0.650481741791944,-0.4347958251326348,0.43778806660434655,187.77056274185225,-0.09593615396626738,0.2969829838719238,1.5766028885951828,275.8965598331396,0
0,3,8,1,1.4413418748666318,0.8828482395161816,0,1.290626240730222,0.6536456878877797,0,1,0,2,0,2000,-0.5295125141814166,0.650481741791944,-1.6041256999850817,1.3451208471314897,838.7021040492612,-0.13992237713233469,0.6999449701296222,-0.5295125141814166,1232.3285495508148,1
5,0,1,2,0.020250551359970066,0.00347515502955035,1,-1.1070217360470116,-1.2660185937209705,0,2,0,0,0,1999,1.225583654799083,-0.05198234221663471,-0.04501920018181918,-0.4695447139227967,368.3582794047576,-1.3446283895364335,0.8006854666940468,1.2255836547990828,541.2391622511498,1
5,0,45,2,1.4413418748666318,1.6254990069801565,1,1.1984090108541747,1.1335617582899673,1,2,0,1,1,2007,-0.17849328038531673,-0.05198234221663471,-0.04501920018181918,-0.4695447139227967,1188.6568965782417,0.2983713522882365,-0.005238505821350039,-0.17849328038531678,1746.526951824365,0
5,6,19,1,0.7307962131133009,-0.016722459985160264,1,0.27623671209370015,-0.7861025233187829,0,1,0,2,1,2012,1.5766028885951828,-1.456910510233792,-0.4347958251326348,1.3451208471314897,813.244034338755,1.0496148718825407,-0.508940988643473,1.5766028885951828,1194.9222929440366,0
3,4,45,0,-0.6902951103933608,1.094923197170643,0,-0.6459355866667744,-1.2660185937209705,1,1,2,2,1,2020,-1.2315509817736165,-0.7544464262252134,0.7345340497198121,0.43778806660434655,1336.983666623334,1.405746062910261,-1.3148649611588699,-1.2315509817736165,1964.4676395926765,0
0,2,28,0,1.4413418748666318,1.5089743049722106,2,-0.5537183567907269,0.6536456878877797,1,0,4,2,0,2015,-0.5295125141814166,1.3529458258005227,0.34475742476899646,1.3451208471314897,862.544735606662,-0.6041980548981811,-0.8111624783367469,-0.5295125141814166,1267.3611975229016,1
0,4,13,3,-0.6902951103933608,0.6249402324052615,2,-0.5537183567907269,-1.7459346641231581,0,1,1,0,0,1991,1.225583654799083,1.3529458258005227,-0.8245724500834505,-0.4695447139227967,1151.272546116034,1.4366517978386244,1.6066094392094437,1.2255836547990828,1691.597076057312,0
